pressure ,maxtemp,temparature,mintemp,dewpoint,humidity ,cloud ,rainfall,sunshine,         winddirection,windspeed,Year,Month,Day_from_date
1006.4,29.1,27.5,26.0,25.5,89,88,yes,1.2,130.0,32.5,2047,5,16
1007.5,35.1,31.1,28.6,26.7,78,61,yes,8.6,60.0,15.7,2047,5,17
1024.7,19.7,16.5,14.6,11.5,73,43,no,9.9,70.0,34.2,2047,5,18
1014.5,26.9,24.3,22.3,21.2,83,74,yes,5.5,30.0,13.8,2047,5,19
1009.1,35.1,31.3,29.4,26.3,75,57,yes,9.9,160.0,11.9,2047,5,20
1021.4,19.4,17.7,15.7,9.6,59,74,yes,2.4,50.0,20.5,2047,5,21
1011.2,27.1,24.8,22.5,19.4,73,69,yes,7.2,10.0,21.9,2047,5,22
1009.4,30.7,27.9,26.4,23.1,75,60,no,8.3,60.0,29.0,2047,5,23
1015.2,24.8,24.2,23.5,22.3,89,84,yes,0.1,80.0,35.8,2047,5,24
1007.6,30.3,27.7,24.5,25.6,89,89,yes,1.2,200.0,24.0,2047,5,25
1020.9,23.8,18.7,15.4,14.0,75,46,no,10.0,40.0,14.7,2047,5,26
1012.2,31.4,28.0,25.9,22.1,71,46,no,9.3,60.0,41.3,2047,5,27
1014.3,17.4,16.5,15.6,16.0,97,97,yes,0.0,50.0,26.5,2047,5,28
1007.8,30.8,27.2,25.3,22.7,77,63,no,5.6,20.0,11.3,2047,5,29
1011.6,27.5,25.7,24.4,23.2,86,88,yes,1.2,200.0,17.3,2047,5,30
1022.2,19.0,18.0,17.0,14.1,78,90,yes,0.0,30.0,28.5,2047,5,31
1022.2,15.6,12.4,10.7,11.2,93,96,yes,0.0,20.0,31.9,2047,6,1
1006.7,32.8,29.0,25.8,20.6,61,30,no,11.1,10.0,16.4,2047,6,2
1019.0,24.9,23.1,21.0,16.8,67,88,yes,0.0,50.0,28.2,2047,6,3
1013.3,27.9,25.3,23.2,22.9,87,84,yes,2.5,40.0,9.1,2047,6,4
1010.2,28.2,25.3,23.1,16.7,59,79,no,4.4,20.0,17.3,2047,6,5
1020.6,18.9,18.1,17.1,14.3,78,79,no,3.3,70.0,39.3,2047,6,6
1028.9,16.8,14.8,13.5,10.5,76,87,no,0.1,20.0,20.4,2047,6,7
1009.8,31.9,29.2,25.6,25.6,82,70,yes,6.4,220.0,22.6,2047,6,8
1016.3,28.4,26.2,25.2,23.4,85,87,yes,3.4,80.0,24.8,2047,6,9
1016.0,29.1,26.1,24.1,23.2,84,20,no,8.2,80.0,7.9,2047,6,10
1015.2,25.3,23.3,21.0,22.1,92,86,yes,0.3,80.0,29.7,2047,6,11
1006.9,26.2,25.2,24.3,24.2,94,88,yes,0.1,40.0,22.3,2047,6,12
1006.0,33.0,30.3,28.7,26.3,79,58,no,10.0,230.0,27.4,2047,6,13
1012.0,30.6,27.0,25.3,20.9,70,48,no,7.8,120.0,9.2,2047,6,14
1008.8,30.4,26.9,25.0,24.3,86,87,yes,0.7,20.0,9.8,2047,6,15
1017.5,17.3,16.6,15.3,9.8,64,77,yes,0.1,40.0,22.0,2047,6,16
1021.1,21.0,19.5,18.4,14.9,75,88,yes,0.6,50.0,37.9,2047,6,17
1024.1,22.4,17.3,14.6,8.4,58,19,no,11.1,30.0,14.6,2047,6,18
1011.9,31.0,28.1,26.9,24.5,81,86,yes,2.1,70.0,32.2,2047,6,19
1016.7,23.1,20.8,19.2,16.9,79,83,yes,0.5,30.0,13.3,2047,6,20
1010.9,33.3,30.0,27.5,25.3,76,49,yes,8.8,220.0,12.3,2047,6,21
1007.5,32.4,30.4,28.7,25.3,74,72,yes,10.1,230.0,23.7,2047,6,22
1015.8,30.3,26.7,24.8,23.3,82,58,yes,7.7,50.0,12.8,2047,6,23
1016.1,28.2,25.8,24.5,22.0,80,82,yes,6.5,70.0,28.3,2047,6,24
1013.0,24.9,22.4,20.3,21.4,94,85,yes,1.5,40.0,12.5,2047,6,25
1026.1,18.1,13.7,9.9,1.7,36,2,no,10.2,20.0,20.5,2047,6,26
1022.5,18.6,17.6,17.0,12.9,75,88,yes,0.0,40.0,19.0,2047,6,27
1014.5,17.0,15.8,14.4,15.1,96,99,yes,0.0,50.0,22.8,2047,6,28
1007.9,31.0,29.1,27.2,26.1,84,77,yes,3.6,210.0,19.0,2047,6,29
1013.1,32.9,29.1,27.0,25.7,82,60,no,8.7,80.0,9.8,2047,6,30
1018.9,22.3,20.6,19.1,18.8,90,88,yes,1.0,50.0,16.9,2047,7,1
1017.0,26.0,24.8,23.9,21.1,80,83,no,0.4,70.0,40.4,2047,7,2
1016.1,28.2,25.8,24.5,22.0,80,82,yes,6.5,70.0,28.3,2047,7,3
1005.7,31.1,27.9,26.6,25.8,89,80,yes,4.5,220.0,14.6,2047,7,4
1015.2,28.7,25.2,23.1,20.7,76,19,no,9.1,90.0,14.1,2047,7,5
1012.0,31.2,28.2,26.5,23.0,74,44,yes,10.1,70.0,26.2,2047,7,6
1006.1,33.3,29.6,27.6,24.4,74,27,no,10.8,220.0,8.7,2047,7,7
1020.6,21.2,18.2,15.8,7.8,52,46,no,3.5,20.0,34.3,2047,7,8
1008.5,28.6,27.0,24.9,25.0,89,88,yes,0.3,220.0,14.2,2047,7,9
1017.8,22.3,21.1,19.8,19.6,91,79,yes,0.0,40.0,15.0,2047,7,10
1012.0,30.6,27.0,25.3,20.9,70,48,no,7.8,120.0,9.2,2047,7,11
1005.9,28.3,26.5,24.7,24.3,88,77,yes,1.9,230.0,25.9,2047,7,12
1007.9,33.7,30.0,27.8,25.8,79,78,yes,9.1,220.0,11.9,2047,7,13
1015.4,16.1,15.1,14.5,14.6,97,97,yes,0.0,50.0,37.5,2047,7,14
1009.5,33.7,30.5,28.5,25.3,75,32,no,9.3,220.0,10.9,2047,7,15
1008.1,28.4,26.6,23.7,24.3,87,84,yes,0.3,220.0,12.0,2047,7,16
1023.9,19.6,14.8,11.6,4.3,52,0,no,10.2,40.0,16.7,2047,7,17
1011.9,31.0,28.1,26.9,24.5,81,86,yes,2.1,70.0,32.2,2047,7,18
1013.2,27.8,26.7,24.9,25.2,92,95,yes,0.0,120.0,50.7,2047,7,19
1023.6,20.2,15.8,12.6,9.8,68,22,no,11.1,70.0,13.4,2047,7,20
1019.4,22.3,20.8,19.6,16.5,77,93,yes,0.0,20.0,27.9,2047,7,21
1016.7,26.6,24.5,23.3,19.8,76,35,yes,9.8,70.0,31.2,2047,7,22
1023.9,19.6,14.8,11.6,4.3,52,0,no,10.2,40.0,16.7,2047,7,23
1009.1,32.0,28.9,27.3,25.3,81,40,yes,6.8,110.0,10.2,2047,7,24
1008.6,28.8,25.5,23.4,20.6,75,62,no,8.8,80.0,26.0,2047,7,25
1019.9,16.2,15.7,15.3,13.4,86,93,yes,0.1,70.0,43.1,2047,7,26
1002.2,33.4,30.0,26.9,25.5,77,70,no,7.7,350.0,13.6,2047,7,27
1019.4,22.3,20.8,19.6,16.5,77,93,yes,0.0,20.0,27.9,2047,7,28
1022.3,16.7,15.5,13.7,14.3,92,88,yes,0.0,20.0,19.3,2047,7,29
1016.4,23.0,19.9,17.9,15.5,76,72,no,6.3,60.0,20.7,2047,7,30
1009.2,26.3,23.3,21.3,21.9,92,93,yes,0.0,190.0,20.5,2047,7,31
1009.5,31.8,29.9,28.7,25.7,79,72,no,7.0,220.0,25.2,2047,8,1
1009.5,31.8,29.9,28.7,25.7,79,72,no,7.0,220.0,25.2,2047,8,2
1023.8,20.9,16.6,13.3,11.5,72,49,no,9.5,20.0,9.2,2047,8,3
1015.5,20.9,19.3,17.6,16.8,86,80,yes,5.1,20.0,10.2,2047,8,4
1009.7,32.9,30.1,28.1,24.8,74,29,no,11.8,240.0,12.8,2047,8,5
1003.8,29.0,28.1,27.0,25.1,84,88,yes,0.0,230.0,16.3,2047,8,6
1010.7,26.1,23.7,21.0,22.0,90,81,yes,1.0,300.0,11.1,2047,8,7
1009.4,30.7,27.9,26.4,23.1,75,60,no,8.3,60.0,29.0,2047,8,8
1013.5,17.1,16.4,15.5,15.6,95,93,yes,0.0,60.0,40.0,2047,8,9
1009.1,35.1,31.3,29.4,26.3,75,57,yes,9.9,160.0,11.9,2047,8,10
1011.0,29.8,25.6,22.8,23.6,89,82,yes,2.0,50.0,11.1,2047,8,11
1018.0,16.5,15.3,14.2,12.4,83,89,yes,1.1,20.0,26.7,2047,8,12
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2047,8,13
1020.8,18.7,16.1,14.2,12.1,77,34,no,9.1,30.0,24.4,2047,8,14
1007.9,31.0,29.1,27.2,26.1,84,77,yes,3.6,210.0,19.0,2047,8,15
1019.5,25.8,23.7,22.3,18.8,74,82,yes,2.4,70.0,32.9,2047,8,16
1007.5,32.3,29.1,26.3,26.3,85,83,yes,4.2,220.0,26.1,2047,8,17
1006.9,26.2,25.2,24.3,24.2,94,88,yes,0.1,40.0,22.3,2047,8,18
1007.9,33.7,30.0,27.8,25.8,79,78,yes,9.1,220.0,11.9,2047,8,19
1022.6,14.3,11.9,10.0,8.0,77,93,yes,0.0,20.0,25.0,2047,8,20
1005.7,29.2,27.1,25.4,25.8,93,96,yes,0.0,220.0,29.8,2047,8,21
1018.7,27.8,25.1,23.3,19.1,70,68,yes,10.5,70.0,32.4,2047,8,22
1015.2,28.7,25.2,23.1,20.7,76,19,no,9.1,90.0,14.1,2047,8,23
1017.0,29.2,26.7,25.5,23.3,82,46,yes,9.5,110.0,15.8,2047,8,24
1006.0,33.0,30.3,28.7,26.3,79,58,no,10.0,230.0,27.4,2047,8,25
1005.9,27.8,26.6,25.4,25.4,93,85,yes,0.0,230.0,20.0,2047,8,26
1024.7,17.5,15.5,13.8,11.7,79,79,yes,5.0,20.0,9.1,2047,8,27
1022.5,22.9,20.8,19.2,15.0,70,49,no,8.6,70.0,34.0,2047,8,28
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2047,8,29
1016.7,28.4,25.4,23.7,21.2,78,47,no,7.7,90.0,19.6,2047,8,30
1005.3,32.0,30.3,29.3,26.3,79,86,yes,1.6,210.0,29.3,2047,8,31
1008.5,28.6,27.0,24.9,25.0,89,88,yes,0.3,220.0,14.2,2047,9,1
1016.0,29.1,26.1,24.1,23.2,84,20,no,8.2,80.0,7.9,2047,9,2
1006.2,29.6,27.8,26.5,24.8,84,87,yes,3.1,230.0,11.0,2047,9,3
1006.3,30.0,27.1,24.1,25.1,89,85,yes,3.1,190.0,12.6,2047,9,4
1015.6,26.3,25.5,24.7,22.4,83,81,yes,0.5,80.0,30.2,2047,9,5
1019.9,18.5,17.3,16.1,13.7,79,86,no,0.6,20.0,23.9,2047,9,6
1014.5,17.0,15.8,14.4,15.1,96,99,yes,0.0,50.0,22.8,2047,9,7
1024.7,19.7,16.5,14.6,11.5,73,43,no,9.9,70.0,34.2,2047,9,8
1021.3,21.1,19.4,17.1,16.2,82,87,yes,1.6,50.0,22.5,2047,9,9
1011.6,27.5,25.7,24.4,23.2,86,88,yes,1.2,200.0,17.3,2047,9,10
1022.0,21.7,18.9,17.2,15.6,81,83,yes,0.6,50.0,15.3,2047,9,11
1010.9,27.5,25.9,24.1,24.2,90,86,yes,1.1,190.0,16.0,2047,9,12
1017.1,27.6,25.4,24.0,21.3,78,65,yes,8.3,80.0,29.2,2047,9,13
1014.5,17.0,15.8,14.4,15.1,96,99,yes,0.0,50.0,22.8,2047,9,14
1034.6,7.1,4.9,3.1,2.2,61,96,yes,0.0,20.0,59.5,2047,9,15
1005.9,27.8,26.6,25.4,25.4,93,85,yes,0.0,230.0,20.0,2047,9,16
1010.9,27.5,25.9,24.1,24.2,90,86,yes,1.1,190.0,16.0,2047,9,17
1019.6,16.8,15.5,14.8,13.9,90,92,yes,0.0,70.0,50.6,2047,9,18
1013.0,30.7,27.0,24.8,21.6,73,50,no,8.3,80.0,9.9,2047,9,19
1022.3,16.7,15.5,13.7,14.3,92,88,yes,0.0,20.0,19.3,2047,9,20
1027.5,15.5,13.7,12.3,10.0,78,88,yes,0.0,20.0,28.0,2047,9,21
1012.5,28.1,23.6,20.7,21.4,88,84,yes,2.2,120.0,8.0,2047,9,22
1004.9,32.2,29.7,28.1,25.3,78,38,no,11.0,230.0,20.5,2047,9,23
1009.4,30.7,27.9,26.4,23.1,75,60,no,8.3,60.0,29.0,2047,9,24
1020.1,17.6,16.4,15.3,12.5,78,84,no,1.0,60.0,38.0,2047,9,25
1014.6,26.5,23.0,21.0,20.7,87,88,no,2.3,50.0,9.2,2047,9,26
1008.3,33.3,29.4,26.8,24.1,74,29,no,5.7,10.0,4.4,2047,9,27
1016.4,23.0,19.9,17.9,15.5,76,72,no,6.3,60.0,20.7,2047,9,28
1014.1,26.8,26.0,25.3,25.4,97,86,yes,0.4,100.0,30.4,2047,9,29
1013.3,27.9,25.3,23.2,22.9,87,84,yes,2.5,40.0,9.1,2047,9,30
998.5,36.3,32.4,30.0,24.0,62,55,no,10.8,290.0,17.2,2047,10,1
1025.4,15.1,12.8,10.9,6.0,63,89,no,0.7,20.0,23.5,2047,10,2
1016.1,28.2,25.8,24.5,22.0,80,82,yes,6.5,70.0,28.3,2047,10,3
1026.4,20.5,17.8,15.5,13.0,74,66,no,5.7,20.0,23.3,2047,10,4
1006.4,29.1,27.5,26.0,25.5,89,88,yes,1.2,130.0,32.5,2047,10,5
1007.8,30.9,28.0,26.2,24.7,82,62,yes,8.8,100.0,16.2,2047,10,6
1009.1,21.3,20.3,19.9,19.3,94,88,yes,0.0,70.0,29.8,2047,10,7
1008.3,33.3,29.4,26.8,24.1,74,29,no,5.7,10.0,4.4,2047,10,8
1012.8,20.6,18.4,17.1,18.0,97,95,yes,0.6,40.0,22.0,2047,10,9
1008.9,33.0,30.1,27.7,26.0,79,78,yes,5.3,190.0,21.9,2047,10,10
1010.0,33.3,29.0,27.5,26.7,87,79,yes,3.9,160.0,23.4,2047,10,11
1010.5,28.1,24.7,20.6,22.7,89,81,yes,3.5,210.0,15.3,2047,10,12
1011.6,27.5,25.7,24.4,23.2,86,88,yes,1.2,200.0,17.3,2047,10,13
1020.2,17.7,15.3,12.7,14.9,98,99,yes,0.0,70.0,42.0,2047,10,14
1010.3,33.1,30.0,27.8,26.0,80,83,yes,6.3,190.0,24.4,2047,10,15
1013.9,27.2,25.5,24.4,23.8,90,51,no,7.0,80.0,17.2,2047,10,16
1011.7,29.7,26.8,24.2,23.7,83,88,yes,1.6,60.0,52.8,2047,10,17
1019.0,24.9,23.1,21.0,16.8,67,88,yes,0.0,50.0,28.2,2047,10,18
1016.8,24.7,22.3,21.1,20.7,91,70,yes,6.0,40.0,9.4,2047,10,19
1011.2,32.2,28.9,26.9,24.6,78,69,no,10.7,20.0,11.8,2047,10,20
1024.3,17.5,13.2,11.4,6.6,64,88,yes,0.0,20.0,33.5,2047,10,21
1008.6,35.0,30.8,28.3,25.5,74,28,no,11.0,130.0,8.3,2047,10,22
1008.7,26.1,24.4,23.2,23.2,93,84,yes,1.4,190.0,8.5,2047,10,23
1011.5,20.6,17.8,14.8,16.1,90,79,yes,1.6,20.0,23.4,2047,10,24
1009.2,26.3,23.3,21.3,21.9,92,93,yes,0.0,190.0,20.5,2047,10,25
1008.4,28.8,27.3,24.7,26.0,93,88,yes,0.5,130.0,24.8,2047,10,26
1017.1,25.0,23.3,22.2,19.6,80,69,yes,6.3,70.0,15.9,2047,10,27
1015.6,26.3,25.5,24.7,22.4,83,81,yes,0.5,80.0,30.2,2047,10,28
1015.6,26.3,25.5,24.7,22.4,83,81,yes,0.5,80.0,30.2,2047,10,29
1015.0,16.3,15.3,14.1,13.6,90,100,yes,0.0,60.0,33.2,2047,10,30
1015.6,23.8,21.3,19.8,19.6,90,81,yes,1.5,40.0,14.5,2047,10,31
1017.8,29.6,26.7,25.3,23.1,81,53,no,8.4,100.0,16.5,2047,11,1
1008.4,28.9,26.8,24.8,23.2,81,65,yes,6.4,20.0,7.9,2047,11,2
1021.1,21.0,19.5,18.4,14.9,75,88,yes,0.6,50.0,37.9,2047,11,3
1009.9,30.5,28.4,27.2,25.3,83,84,no,2.9,190.0,15.5,2047,11,4
1018.9,25.2,22.4,20.4,17.7,75,56,yes,6.0,100.0,15.7,2047,11,5
1016.7,28.4,25.4,23.7,21.2,78,47,no,7.7,90.0,19.6,2047,11,6
1017.5,18.5,18.0,17.2,15.5,85,91,yes,0.0,70.0,37.7,2047,11,7
1008.1,32.3,29.6,27.8,25.6,79,43,no,9.7,240.0,24.9,2047,11,8
1004.2,31.7,30.2,29.2,26.6,81,88,yes,2.4,220.0,30.0,2047,11,9
1023.9,19.6,14.8,11.6,4.3,52,0,no,10.2,40.0,16.7,2047,11,10
1008.1,32.4,29.0,27.0,25.0,79,75,no,6.7,200.0,12.0,2047,11,11
1004.2,31.7,30.2,29.2,26.6,81,88,yes,2.4,220.0,30.0,2047,11,12
1013.4,21.6,19.2,17.6,18.5,95,86,yes,0.6,30.0,13.9,2047,11,13
1018.0,22.1,20.5,18.5,16.6,78,88,yes,0.0,20.0,38.3,2047,11,14
1015.5,20.9,19.3,17.6,16.8,86,80,yes,5.1,20.0,10.2,2047,11,15
1022.5,18.6,17.6,17.0,12.9,75,88,yes,0.0,40.0,19.0,2047,11,16
1009.9,31.0,28.1,26.3,25.5,86,67,yes,8.8,110.0,14.8,2047,11,17
1012.0,30.6,27.0,25.3,20.9,70,48,no,7.8,120.0,9.2,2047,11,18
1012.7,31.3,28.1,26.5,23.2,75,47,no,7.9,60.0,24.5,2047,11,19
1024.4,11.2,10.4,9.4,6.8,79,94,yes,0.0,10.0,27.3,2047,11,20
1017.9,17.4,16.6,15.9,15.9,96,91,yes,0.2,50.0,25.0,2047,11,21
1015.2,24.8,24.2,23.5,22.3,89,84,yes,0.1,80.0,35.8,2047,11,22
1022.2,19.0,18.0,17.0,14.1,78,90,yes,0.0,30.0,28.5,2047,11,23
1010.5,30.8,29.3,27.7,26.0,83,81,yes,2.3,200.0,19.8,2047,11,24
1006.7,32.8,29.0,25.8,20.6,61,30,no,11.1,10.0,16.4,2047,11,25
1016.7,28.4,25.4,23.7,21.2,78,47,no,7.7,90.0,19.6,2047,11,26
1018.2,17.4,16.1,14.8,15.7,98,100,yes,0.0,60.0,28.8,2047,11,27
1010.9,27.7,25.8,24.5,24.8,94,88,yes,0.0,110.0,16.5,2047,11,28
1027.1,10.4,8.5,7.0,3.4,70,95,yes,0.0,20.0,55.5,2047,11,29
1020.6,17.6,16.1,14.6,14.7,91,88,yes,0.3,50.0,24.4,2047,11,30
1014.3,17.4,16.5,15.6,16.0,97,97,yes,0.0,50.0,26.5,2047,12,1
1009.2,26.3,23.3,21.3,21.9,92,93,yes,0.0,190.0,20.5,2047,12,2
1026.1,18.1,13.7,9.9,1.7,36,2,no,10.2,20.0,20.5,2047,12,3
1018.9,25.2,22.4,20.4,17.7,75,56,yes,6.0,100.0,15.7,2047,12,4
1016.7,23.1,20.8,19.2,16.9,79,83,yes,0.5,30.0,13.3,2047,12,5
1007.5,32.6,29.0,25.8,26.5,87,88,yes,5.4,130.0,22.5,2047,12,6
1006.2,29.6,27.8,26.5,24.8,84,87,yes,3.1,230.0,11.0,2047,12,7
1022.5,17.2,15.2,13.4,4.3,49,11,no,9.3,10.0,48.0,2047,12,8
1015.2,25.3,23.3,21.0,22.1,92,86,yes,0.3,80.0,29.7,2047,12,9
1013.0,29.0,27.6,25.8,25.8,90,87,yes,0.7,60.0,18.2,2047,12,10
1013.4,21.6,19.2,17.6,18.5,95,86,yes,0.6,30.0,13.9,2047,12,11
1011.2,27.1,24.8,22.5,19.4,73,69,yes,7.2,10.0,21.9,2047,12,12
1006.5,31.2,28.3,26.9,24.4,79,84,yes,4.5,210.0,8.9,2047,12,13
1014.5,26.9,24.3,22.3,21.2,83,74,yes,5.5,30.0,13.8,2047,12,14
1006.1,33.3,29.6,27.6,24.4,74,27,no,10.8,220.0,8.7,2047,12,15
1003.4,33.3,30.7,28.2,24.9,72,40,no,10.0,290.0,10.9,2047,12,16
1008.1,32.3,29.6,27.8,25.6,79,43,no,9.7,240.0,24.9,2047,12,17
1010.2,28.2,25.3,23.1,16.7,59,79,no,4.4,20.0,17.3,2047,12,18
1020.6,18.9,18.1,17.1,14.3,78,79,no,3.3,70.0,39.3,2047,12,19
1011.4,23.5,21.1,20.6,20.6,97,88,yes,0.0,30.0,20.0,2047,12,20
1016.4,21.0,20.4,19.7,17.8,85,83,yes,0.0,70.0,30.3,2047,12,21
1012.4,31.6,27.9,26.5,23.1,76,82,yes,4.2,10.0,30.6,2047,12,22
1016.7,26.6,24.5,23.3,19.8,76,35,yes,9.8,70.0,31.2,2047,12,23
1010.2,29.2,26.4,24.3,19.3,65,64,yes,6.4,10.0,13.2,2047,12,24
1011.6,32.3,28.9,26.8,24.5,78,54,no,11.4,100.0,9.8,2047,12,25
1012.5,21.5,20.1,18.9,18.9,93,88,no,0.3,40.0,15.3,2047,12,26
1011.6,32.3,28.9,26.8,24.5,78,54,no,11.4,100.0,9.8,2047,12,27
1022.5,18.6,17.6,17.0,12.9,75,88,yes,0.0,40.0,19.0,2047,12,28
1015.0,31.8,28.5,26.8,24.0,77,47,yes,8.6,70.0,14.5,2047,12,29
1009.8,27.6,25.1,23.7,21.4,80,78,yes,5.0,70.0,28.6,2047,12,30
1017.4,21.8,20.5,20.1,18.1,86,88,yes,0.0,70.0,35.3,2047,12,31
1008.5,25.2,23.1,21.6,22.8,98,88,yes,0.0,30.0,11.2,2048,1,1
1015.6,30.1,26.5,24.3,22.1,77,48,no,9.5,60.0,10.3,2048,1,2
1008.7,31.5,29.4,27.3,25.8,82,84,yes,1.8,190.0,25.1,2048,1,3
1020.6,21.2,18.2,15.8,7.8,52,46,no,3.5,20.0,34.3,2048,1,4
1013.3,27.9,25.3,23.2,22.9,87,84,yes,2.5,40.0,9.1,2048,1,5
1020.6,18.9,18.1,17.1,14.3,78,79,no,3.3,70.0,39.3,2048,1,6
1024.1,22.4,17.3,14.6,8.4,58,19,no,11.1,30.0,14.6,2048,1,7
1022.2,19.0,18.0,17.0,14.1,78,90,yes,0.0,30.0,28.5,2048,1,8
1010.7,26.1,23.7,21.0,22.0,90,81,yes,1.0,300.0,11.1,2048,1,9
1021.2,24.1,22.1,20.3,17.4,75,40,no,8.8,60.0,16.0,2048,1,10
1008.4,28.9,26.8,24.8,23.2,81,65,yes,6.4,20.0,7.9,2048,1,11
1010.3,32.9,30.0,28.1,25.2,76,29,no,11.4,240.0,14.5,2048,1,12
1011.5,30.5,27.9,26.2,23.2,76,66,yes,6.7,90.0,22.6,2048,1,13
1016.4,28.7,26.5,25.5,23.6,84,70,yes,5.9,70.0,18.0,2048,1,14
1007.9,29.6,28.0,26.4,25.6,87,84,yes,0.1,230.0,22.9,2048,1,15
1014.9,22.4,18.8,17.2,16.4,86,80,yes,2.4,40.0,15.8,2048,1,16
1006.0,33.0,30.3,28.7,26.3,79,58,no,10.0,230.0,27.4,2048,1,17
1007.9,33.8,28.7,24.7,25.4,83,75,yes,5.5,220.0,20.8,2048,1,18
1020.3,20.6,19.9,18.7,17.6,87,88,yes,0.3,60.0,27.3,2048,1,19
1023.8,20.9,16.6,13.3,11.5,72,49,no,9.5,20.0,9.2,2048,1,20
1014.5,26.9,24.3,22.3,21.2,83,74,yes,5.5,30.0,13.8,2048,1,21
1006.7,32.0,29.3,27.4,24.7,77,23,no,11.1,230.0,17.3,2048,1,22
1016.1,28.2,25.8,24.5,22.0,80,82,yes,6.5,70.0,28.3,2048,1,23
1017.7,25.3,22.6,18.2,16.8,70,44,no,6.9,20.0,28.6,2048,1,24
1008.2,29.1,26.8,25.4,24.0,85,83,yes,3.6,230.0,20.2,2048,1,25
1009.1,32.0,29.4,26.9,26.0,82,86,yes,2.7,200.0,21.9,2048,1,26
1019.5,25.8,23.7,22.3,18.8,74,82,yes,2.4,70.0,32.9,2048,1,27
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2048,1,28
1022.7,18.8,17.7,16.9,15.0,84,90,yes,0.0,30.0,18.4,2048,1,29
1021.3,18.1,16.6,15.4,12.2,76,91,yes,0.1,10.0,28.4,2048,1,30
1008.2,30.2,27.8,26.5,25.0,85,81,yes,2.5,90.0,15.1,2048,1,31
1024.7,17.5,15.5,13.8,11.7,79,79,yes,5.0,20.0,9.1,2048,2,1
1020.8,18.7,16.1,14.2,12.1,77,34,no,9.1,30.0,24.4,2048,2,2
1015.0,31.8,28.5,26.8,24.0,77,47,yes,8.6,70.0,14.5,2048,2,3
1021.9,15.0,13.7,11.7,11.8,89,95,yes,0.0,40.0,18.6,2048,2,4
1011.7,29.7,26.8,24.2,23.7,83,88,yes,1.6,60.0,52.8,2048,2,5
1023.8,20.9,16.6,13.3,11.5,72,49,no,9.5,20.0,9.2,2048,2,6
1022.2,15.9,15.0,14.7,11.0,77,82,yes,0.0,70.0,44.7,2048,2,7
1015.0,29.6,26.8,24.9,22.1,76,61,yes,8.2,80.0,19.7,2048,2,8
1009.9,31.0,28.1,26.3,25.5,86,67,yes,8.8,110.0,14.8,2048,2,9
1010.9,27.7,25.8,24.5,24.8,94,88,yes,0.0,110.0,16.5,2048,2,10
1002.4,33.2,30.7,28.3,24.3,70,48,no,7.8,10.0,11.0,2048,2,11
1006.5,32.4,30.3,29.0,26.5,80,77,yes,5.2,220.0,28.8,2048,2,12
1017.2,25.9,24.8,24.4,21.6,82,73,yes,1.1,80.0,30.6,2048,2,13
1016.4,28.7,26.5,25.5,23.6,84,70,yes,5.9,70.0,18.0,2048,2,14
1018.3,22.2,20.0,18.4,16.3,79,89,yes,2.4,40.0,14.8,2048,2,15
1011.0,29.8,25.6,22.8,23.6,89,82,yes,2.0,50.0,11.1,2048,2,16
1012.7,27.6,26.4,25.0,25.0,92,85,yes,0.7,140.0,12.5,2048,2,17
1005.0,31.5,29.7,28.5,26.7,84,90,yes,1.3,220.0,24.3,2048,2,18
1009.9,31.0,28.1,26.3,25.5,86,67,yes,8.8,110.0,14.8,2048,2,19
1025.9,18.9,17.7,16.4,13.3,75,78,yes,4.6,70.0,33.4,2048,2,20
1015.9,21.3,20.7,20.2,19.9,95,81,yes,0.0,40.0,13.7,2048,2,21
1005.7,31.1,27.9,26.6,25.8,89,80,yes,4.5,220.0,14.6,2048,2,22
1028.9,16.8,14.8,13.5,10.5,76,87,no,0.1,20.0,20.4,2048,2,23
1008.9,35.5,31.4,28.9,26.1,74,39,no,10.6,150.0,9.1,2048,2,24
1008.5,34.4,30.8,28.6,26.3,78,59,yes,9.1,170.0,12.1,2048,2,25
1013.0,29.0,27.6,25.8,25.8,90,87,yes,0.7,60.0,18.2,2048,2,26
1009.9,31.0,28.1,26.3,25.5,86,67,yes,8.8,110.0,14.8,2048,2,27
1007.0,33.0,30.2,28.6,26.4,81,78,yes,6.2,230.0,22.4,2048,2,28
1010.0,33.3,29.0,27.5,26.7,87,79,yes,3.9,160.0,23.4,2048,2,29
1018.8,24.3,20.9,19.2,18.0,84,51,yes,7.7,20.0,14.5,2048,3,1
1007.8,30.9,28.0,26.2,24.7,82,62,yes,8.8,100.0,16.2,2048,3,2
1019.8,26.0,22.6,19.7,16.0,67,72,yes,7.5,20.0,22.5,2048,3,3
1004.5,30.6,28.1,25.1,25.2,85,88,yes,0.6,230.0,20.2,2048,3,4
1011.2,32.2,28.9,26.9,24.6,78,69,no,10.7,20.0,11.8,2048,3,5
1007.9,31.0,29.1,27.2,26.1,84,77,yes,3.6,210.0,19.0,2048,3,6
1007.7,32.8,30.1,28.1,25.7,77,59,no,10.4,230.0,16.6,2048,3,7
1009.5,31.8,29.9,28.7,25.7,79,72,no,7.0,220.0,25.2,2048,3,8
